,id,naturalness,next,final
378,141_2,natural,"[0.2588387727737427, 0.9197818040847778, 0.8905327320098877, 0.9352493286132812, 0.8600316047668457, 0.9073070287704468, 0.9211488962173462, 0.9118356704711914, 0.8614963293075562, 0.9521905779838562, 0.9268620014190674, 0.9478492736816406, 0.9468762874603271, 0.9664760231971741, 0.9796809554100037, 0.9745326638221741, 0.9804309606552124, 0.9739311933517456, 0.976061999797821, 0.9512227177619934, 0.9419304132461548, 0.9915716648101807, 0.9906133413314819, 0.9900491833686829, 0.9972295761108398, 0.9977352619171143, 0.996956467628479, 0.9977800250053406, 0.9978228807449341, 0.9987047910690308, 0.9992691278457642, 0.9990229606628418, 0.9993517398834229, 0.9995309114456177, 0.9994200468063354, 0.9995423555374146, 0.9995307922363281, 0.9995779991149902, 0.9993472099304199, 0.9995909929275513, 0.9996392726898193, 0.9995603561401367, 0.9996584057807922, 0.9996281862258911, 0.9994942545890808, 0.9996341466903687, 0.9996752738952637, 0.9995919466018677, 0.9992787837982178, 0.9993711709976196]","[0.13137346506118774, 0.40467482805252075, 0.4323008060455322, 0.41042184829711914, 0.43578392267227173, 0.4694763422012329, 0.5144438743591309, 0.5448283553123474, 0.5638344883918762, 0.6637578010559082, 0.7026271224021912, 0.7706411480903625, 0.7701786160469055, 0.7553806304931641, 0.8032328486442566, 0.8194229602813721, 0.8079802393913269, 0.8037834167480469, 0.7899514436721802, 0.778034508228302, 0.811233639717102, 0.858254611492157, 0.8687412738800049, 0.8921453356742859, 0.901435136795044, 0.9127554893493652, 0.9201869964599609, 0.9288500547409058, 0.936921238899231, 0.9443308711051941, 0.9507725834846497, 0.954494833946228, 0.9571448564529419, 0.9603050947189331, 0.9634730815887451, 0.9658788442611694, 0.9678990244865417, 0.9711853265762329, 0.9742158651351929, 0.9788729548454285, 0.9803237318992615, 0.983001172542572, 0.9861727952957153, 0.9886266589164734, 0.9908602833747864, 0.9928295016288757, 0.9947229623794556, 0.9963884353637695, 0.9978878498077393, 0.9993711709976196]"
377,140_6,natural,"[0.22363144159317017, 0.9600129127502441, 0.9524494409561157, 0.9389584064483643, 0.9197505712509155, 0.9103024005889893, 0.9129434823989868, 0.8431744575500488, 0.8793621063232422, 0.9264882206916809, 0.9480067491531372, 0.9509072303771973, 0.9548152089118958, 0.9612693786621094, 0.967016875743866, 0.9822890758514404, 0.9680923819541931, 0.9824491739273071, 0.9867122173309326, 0.9887204170227051, 0.9846692085266113, 0.987422525882721, 0.9897082448005676, 0.9937926530838013, 0.9940715432167053, 0.9901741743087769, 0.9939172863960266, 0.9962389469146729, 0.9966795444488525, 0.9968263506889343, 0.996029794216156, 0.9980530142784119, 0.9987536668777466, 0.9989721179008484, 0.9991044402122498, 0.9985672235488892, 0.999212920665741, 0.999209463596344, 0.9992793798446655, 0.9994390606880188, 0.9996209740638733, 0.9996322393417358, 0.9997435212135315, 0.9998114109039307, 0.9998109936714172, 0.9998330473899841, 0.9998115301132202, 0.9998211860656738, 0.9998137354850769, 0.9998247623443604]","[0.11314564943313599, 0.21199285984039307, 0.24634569883346558, 0.2919009327888489, 0.32698529958724976, 0.3497862219810486, 0.36898863315582275, 0.42267781496047974, 0.4909588694572449, 0.6055551767349243, 0.6896106004714966, 0.6881290674209595, 0.7018968462944031, 0.7122344374656677, 0.757023274898529, 0.782522439956665, 0.7907007932662964, 0.8209675550460815, 0.8277819156646729, 0.8458117246627808, 0.8721466064453125, 0.900601327419281, 0.9237023591995239, 0.9254783391952515, 0.9269252419471741, 0.9295788407325745, 0.9372349381446838, 0.9457813501358032, 0.9513357877731323, 0.9544788002967834, 0.9591025114059448, 0.9655505418777466, 0.9704170227050781, 0.9737762212753296, 0.9760716557502747, 0.9778303503990173, 0.9797284603118896, 0.9821831583976746, 0.9852913618087769, 0.9879209995269775, 0.9904743432998657, 0.9921896457672119, 0.9934405088424683, 0.9948346614837646, 0.9960167407989502, 0.9971029758453369, 0.9980309009552002, 0.9988180994987488, 0.9994445443153381, 0.9998247623443604]"
376,140_2,natural,"[0.18099313974380493, 0.9593322277069092, 0.9110043048858643, 0.9119389057159424, 0.9265309572219849, 0.8451917171478271, 0.9469850063323975, 0.948125422000885, 0.9448192119598389, 0.9625166654586792, 0.9597643613815308, 0.9683507680892944, 0.9600170850753784, 0.9799754619598389, 0.9794048070907593, 0.9620143175125122, 0.9695651531219482, 0.973599910736084, 0.9879990816116333, 0.9930152297019958, 0.9925845861434937, 0.9912876486778259, 0.9928119778633118, 0.9927514791488647, 0.9962084889411926, 0.9964709877967834, 0.9972062110900879, 0.9981191158294678, 0.9983499050140381, 0.9984045028686523, 0.998900294303894, 0.9991968870162964, 0.9993431568145752, 0.9995717406272888, 0.9994232058525085, 0.9996940493583679, 0.999751091003418, 0.9997337460517883, 0.999769926071167, 0.9998524785041809, 0.9998381733894348, 0.99986732006073, 0.9998314380645752, 0.9998347759246826, 0.9998743534088135, 0.9998356699943542, 0.9998009204864502, 0.9998024702072144, 0.9997917413711548, 0.9996368288993835]","[0.08640599250793457, 0.2806599736213684, 0.30406421422958374, 0.34113049507141113, 0.36428332328796387, 0.3679473400115967, 0.4308905005455017, 0.46538853645324707, 0.4963741898536682, 0.5529372692108154, 0.6039333343505859, 0.6699907779693604, 0.7153860330581665, 0.7704787254333496, 0.7958281636238098, 0.8143196702003479, 0.8128451108932495, 0.8236276507377625, 0.8422343730926514, 0.8559508323669434, 0.875281572341919, 0.8936164379119873, 0.8999983072280884, 0.898797869682312, 0.911420464515686, 0.9213855266571045, 0.9302417039871216, 0.9395564794540405, 0.9479436874389648, 0.9569805860519409, 0.9656681418418884, 0.9713889360427856, 0.9755643010139465, 0.9776227474212646, 0.9799158573150635, 0.9827779531478882, 0.9843963384628296, 0.9858824014663696, 0.9872856140136719, 0.9888288378715515, 0.9900673031806946, 0.9914734363555908, 0.9927647113800049, 0.9940236806869507, 0.9952089786529541, 0.9962441325187683, 0.9973242878913879, 0.9982175230979919, 0.9990478754043579, 0.9996368288993835]"
375,140_1,natural,"[0.19460183382034302, 0.9519870281219482, 0.9028142690658569, 0.9215202927589417, 0.9431842565536499, 0.9362754821777344, 0.9167038202285767, 0.935314416885376, 0.8681784868240356, 0.8818645477294922, 0.8901271224021912, 0.8967272043228149, 0.9573532342910767, 0.9604194164276123, 0.9638340473175049, 0.9679559469223022, 0.9756249189376831, 0.984450101852417, 0.9800962805747986, 0.9783977270126343, 0.9886992573738098, 0.9787576198577881, 0.9823119640350342, 0.9919469952583313, 0.9915532469749451, 0.9965196847915649, 0.9954017400741577, 0.9968680143356323, 0.9978697299957275, 0.9986804723739624, 0.9990253448486328, 0.9988746047019958, 0.9980451464653015, 0.9976113438606262, 0.9993226528167725, 0.9992314577102661, 0.9995557069778442, 0.9994458556175232, 0.9996383190155029, 0.9997609853744507, 0.9997900128364563, 0.9997386932373047, 0.999734103679657, 0.9998432397842407, 0.9998769760131836, 0.9998518824577332, 0.9999160766601562, 0.9999206066131592, 0.999912679195404, 0.9999052286148071]","[0.16714048385620117, 0.23512303829193115, 0.2624779939651489, 0.3150949478149414, 0.3273140788078308, 0.35191744565963745, 0.37225818634033203, 0.38277584314346313, 0.4007894992828369, 0.5134442448616028, 0.5538233518600464, 0.6379128694534302, 0.6917306184768677, 0.7270878553390503, 0.7337542772293091, 0.8005728721618652, 0.8505691289901733, 0.8624104261398315, 0.8782308101654053, 0.889035701751709, 0.9057782888412476, 0.9041815996170044, 0.8926007151603699, 0.925286054611206, 0.9349932670593262, 0.9448602199554443, 0.9485008716583252, 0.9589864015579224, 0.9655613899230957, 0.9677371978759766, 0.9693000316619873, 0.9711840152740479, 0.9756046533584595, 0.9772976040840149, 0.9839632511138916, 0.9864311814308167, 0.9886448383331299, 0.9905843138694763, 0.9925264120101929, 0.993635892868042, 0.994565486907959, 0.9953820705413818, 0.9964075088500977, 0.9973249435424805, 0.9980406761169434, 0.9985950589179993, 0.9991441965103149, 0.9994677305221558, 0.999721884727478, 0.9999052286148071]"
392,144_5,natural,"[0.27372026443481445, 0.9851625561714172, 0.9800233244895935, 0.9742007851600647, 0.9432682991027832, 0.9421238899230957, 0.9405127167701721, 0.8876750469207764, 0.9194772243499756, 0.8237158060073853, 0.9164982438087463, 0.8512522578239441, 0.9621117115020752, 0.9588763117790222, 0.9521850347518921, 0.9665587544441223, 0.9670276641845703, 0.9602351188659668, 0.9574412107467651, 0.9740432500839233, 0.9555019736289978, 0.9817190170288086, 0.9916194677352905, 0.990080714225769, 0.9906318187713623, 0.9936143159866333, 0.9923970699310303, 0.9939372539520264, 0.9934121966362, 0.9956935048103333, 0.9960271120071411, 0.9949718713760376, 0.9968361854553223, 0.9979900121688843, 0.9981215000152588, 0.9981222152709961, 0.9956287741661072, 0.9967658519744873, 0.9941319227218628, 0.9985021948814392, 0.9983927011489868, 0.9989725947380066, 0.999032735824585, 0.9993192553520203, 0.9994010329246521, 0.9994866847991943, 0.99947589635849, 0.9994889497756958, 0.9993627071380615, 0.9990716576576233]","[0.12536686658859253, 0.1381697654724121, 0.1448373794555664, 0.15785378217697144, 0.1736055612564087, 0.19469022750854492, 0.23745441436767578, 0.2682075500488281, 0.3709598779678345, 0.4289880394935608, 0.43341124057769775, 0.4949846863746643, 0.6161097884178162, 0.6168550848960876, 0.6375694274902344, 0.6681129336357117, 0.689644455909729, 0.7176077961921692, 0.7565463781356812, 0.7874234318733215, 0.7793830633163452, 0.8025648593902588, 0.8031723499298096, 0.8135676383972168, 0.8194326162338257, 0.8213996887207031, 0.8306992053985596, 0.8479322195053101, 0.8632781505584717, 0.8774909973144531, 0.892026424407959, 0.9062107801437378, 0.9164002537727356, 0.9220714569091797, 0.925834059715271, 0.9319537878036499, 0.9414402842521667, 0.9504174590110779, 0.9569371938705444, 0.9659551978111267, 0.9718917012214661, 0.9781960248947144, 0.9824813604354858, 0.9866523146629333, 0.990033745765686, 0.9924052953720093, 0.9943165183067322, 0.9961207509040833, 0.9975850582122803, 0.9990716576576233]"
372,139_8,natural,"[0.25564128160476685, 0.9332406520843506, 0.9284485578536987, 0.8900908827781677, 0.9128478765487671, 0.8969804048538208, 0.9198324084281921, 0.8929803371429443, 0.9194793105125427, 0.9551175832748413, 0.9408355951309204, 0.9335160255432129, 0.9313732981681824, 0.9579282402992249, 0.9814094305038452, 0.9828225374221802, 0.9759699106216431, 0.9775086641311646, 0.9796737432479858, 0.9830617904663086, 0.9844522476196289, 0.9873194694519043, 0.9855303168296814, 0.9890297651290894, 0.9960523247718811, 0.9964092969894409, 0.9947444796562195, 0.9955431222915649, 0.9979585409164429, 0.9982365965843201, 0.9989160895347595, 0.999203085899353, 0.9990859031677246, 0.9991509318351746, 0.999295711517334, 0.9993351697921753, 0.9994305372238159, 0.9995483160018921, 0.9996065497398376, 0.9996115565299988, 0.9995464086532593, 0.9995396137237549, 0.9995425343513489, 0.9995434880256653, 0.9996338486671448, 0.9995728135108948, 0.9996036887168884, 0.9994391202926636, 0.9994731545448303, 0.9992210865020752]","[0.07373613119125366, 0.3304223418235779, 0.32588547468185425, 0.3219941258430481, 0.3794230818748474, 0.4195650815963745, 0.4400680661201477, 0.5044576525688171, 0.5832056999206543, 0.6072115898132324, 0.6307308673858643, 0.6272395849227905, 0.6655200719833374, 0.6554898023605347, 0.6694772839546204, 0.6999911069869995, 0.7313317656517029, 0.7792680859565735, 0.8071854114532471, 0.8174782991409302, 0.8372235298156738, 0.8397929668426514, 0.8433597683906555, 0.8610316514968872, 0.8809190988540649, 0.8897721767425537, 0.8990993499755859, 0.9145216941833496, 0.9280091524124146, 0.9313081502914429, 0.9318634867668152, 0.9351267218589783, 0.9401500225067139, 0.9470150470733643, 0.9534507989883423, 0.9572969675064087, 0.9608032703399658, 0.9635050296783447, 0.9666948318481445, 0.9700526595115662, 0.9732683300971985, 0.9773463010787964, 0.9811583757400513, 0.9850757718086243, 0.9884505271911621, 0.9912067651748657, 0.9935628175735474, 0.9957257509231567, 0.9977788329124451, 0.9992210865020752]"
370,139_0,natural,"[0.23258477449417114, 0.9457955360412598, 0.914496898651123, 0.8963088393211365, 0.9611954092979431, 0.9249772429466248, 0.9665831327438354, 0.9685513377189636, 0.9676054120063782, 0.9695860743522644, 0.9710552096366882, 0.9716342687606812, 0.9753279685974121, 0.9526119828224182, 0.9610508680343628, 0.9596943855285645, 0.9662474393844604, 0.9618414640426636, 0.9606573581695557, 0.939474880695343, 0.9339942932128906, 0.9234904050827026, 0.9755024909973145, 0.974961519241333, 0.9375632405281067, 0.9793893098831177, 0.9720263481140137, 0.9959679841995239, 0.9966819286346436, 0.9973510503768921, 0.998406171798706, 0.9987647533416748, 0.9989759922027588, 0.9988235235214233, 0.9989014267921448, 0.999191164970398, 0.9993468523025513, 0.999213695526123, 0.9993759393692017, 0.9994101524353027, 0.999286413192749, 0.9993925094604492, 0.9988195300102234, 0.9994587302207947, 0.9993470907211304, 0.9994780421257019, 0.999518871307373, 0.9995774030685425, 0.9994443655014038, 0.9995300769805908]","[0.13498181104660034, 0.2191479206085205, 0.24787473678588867, 0.2925794720649719, 0.33556991815567017, 0.3483971357345581, 0.36786532402038574, 0.37212198972702026, 0.384368896484375, 0.3990762233734131, 0.3982055187225342, 0.41936343908309937, 0.44246840476989746, 0.4700796604156494, 0.5191090703010559, 0.5800955295562744, 0.6231192350387573, 0.6345056295394897, 0.6621989607810974, 0.6858561038970947, 0.660035252571106, 0.7033786773681641, 0.7950934767723083, 0.8152183294296265, 0.8184093832969666, 0.861276388168335, 0.8562877178192139, 0.8731197118759155, 0.8885225057601929, 0.9023075699806213, 0.9135629534721375, 0.9225629568099976, 0.9323122501373291, 0.9385397434234619, 0.9458972215652466, 0.9538307189941406, 0.9592001438140869, 0.964240550994873, 0.9702481031417847, 0.9746400117874146, 0.9787380695343018, 0.9822731018066406, 0.9848507642745972, 0.9873521327972412, 0.9903557896614075, 0.9919538497924805, 0.9947716593742371, 0.9969704747200012, 0.9984233975410461, 0.9995300769805908]"
367,138_5,natural,"[0.21523404121398926, 0.9438629746437073, 0.8621600270271301, 0.8386664390563965, 0.9093530178070068, 0.8421234488487244, 0.9348047971725464, 0.9047359228134155, 0.9697542190551758, 0.9676494598388672, 0.9690141677856445, 0.9754552841186523, 0.9841540455818176, 0.9848307371139526, 0.9932004809379578, 0.9776614904403687, 0.9757277369499207, 0.9907520413398743, 0.9867904186248779, 0.9912515878677368, 0.9934276938438416, 0.9938538670539856, 0.994985044002533, 0.9925153851509094, 0.9919443130493164, 0.9938695430755615, 0.9877966642379761, 0.9939112067222595, 0.9962154626846313, 0.9962055683135986, 0.9972264766693115, 0.9972816705703735, 0.9959278106689453, 0.9973399639129639, 0.9975326657295227, 0.9976180195808411, 0.9973516464233398, 0.998823881149292, 0.9984841346740723, 0.9992623329162598, 0.9988930225372314, 0.9987324476242065, 0.9994997978210449, 0.9994263648986816, 0.9995485544204712, 0.9996379613876343, 0.9995038509368896, 0.9996740818023682, 0.9993163347244263, 0.9991419315338135]","[0.06768018007278442, 0.20968395471572876, 0.27534329891204834, 0.4524340033531189, 0.5982235670089722, 0.6519660353660583, 0.7200477123260498, 0.7145007252693176, 0.7277343273162842, 0.7493771314620972, 0.7767022848129272, 0.8149954080581665, 0.8362413644790649, 0.8375200033187866, 0.8335680961608887, 0.8428341150283813, 0.8528173565864563, 0.8691757917404175, 0.8681449294090271, 0.8668293952941895, 0.8496273159980774, 0.8587098121643066, 0.8717642426490784, 0.8813854455947876, 0.8936417102813721, 0.8924155235290527, 0.8786985874176025, 0.8982964158058167, 0.9118596315383911, 0.926426887512207, 0.9375780820846558, 0.9434757232666016, 0.9537049531936646, 0.9616636037826538, 0.9695807695388794, 0.9742220640182495, 0.9777661561965942, 0.981538712978363, 0.9846703410148621, 0.9867154359817505, 0.9881565570831299, 0.9898348450660706, 0.9910858869552612, 0.9917544722557068, 0.9928023815155029, 0.9941480755805969, 0.9956663250923157, 0.9966554045677185, 0.997660219669342, 0.9991419315338135]"
366,138_1,natural,"[0.18549323081970215, 0.979918360710144, 0.9573087692260742, 0.8988903164863586, 0.8826501369476318, 0.904629647731781, 0.8799712061882019, 0.9038184881210327, 0.8909952044487, 0.9029108285903931, 0.9310621619224548, 0.9180997610092163, 0.9545141458511353, 0.9774295687675476, 0.9816343188285828, 0.9821817874908447, 0.9872094392776489, 0.9864869117736816, 0.9897104501724243, 0.9880043268203735, 0.9923279285430908, 0.9935389757156372, 0.9949139952659607, 0.9956791400909424, 0.9958404302597046, 0.9955117702484131, 0.9963525533676147, 0.9977661371231079, 0.9985385537147522, 0.9987005591392517, 0.9986718893051147, 0.9989793300628662, 0.9990273118019104, 0.9991827011108398, 0.999457597732544, 0.9995346069335938, 0.9996054172515869, 0.9996324777603149, 0.9997345209121704, 0.999677300453186, 0.9996644854545593, 0.9997276067733765, 0.999763011932373, 0.999800980091095, 0.9998515248298645, 0.9998455047607422, 0.9998562932014465, 0.9997907876968384, 0.9998084306716919, 0.9997847676277161]","[0.05406612157821655, 0.21037542819976807, 0.23510074615478516, 0.27790337800979614, 0.36884593963623047, 0.43211013078689575, 0.48058152198791504, 0.476932168006897, 0.5596798658370972, 0.6284974813461304, 0.6928615570068359, 0.7444062829017639, 0.7835731506347656, 0.8187726140022278, 0.8473149538040161, 0.8665018081665039, 0.8873192667961121, 0.9007337093353271, 0.9038336873054504, 0.9060835242271423, 0.9177044630050659, 0.9273902177810669, 0.931454062461853, 0.9376057386398315, 0.9388816356658936, 0.9454827308654785, 0.9547637701034546, 0.9582949876785278, 0.9618051052093506, 0.9652860164642334, 0.9684238433837891, 0.9724656343460083, 0.9768006205558777, 0.9803507328033447, 0.9827266335487366, 0.984578013420105, 0.9861259460449219, 0.9875003099441528, 0.9893145561218262, 0.9906885623931885, 0.9919617176055908, 0.9927892088890076, 0.9940171241760254, 0.995261549949646, 0.9964290857315063, 0.9972826242446899, 0.9979726076126099, 0.9986610412597656, 0.9993225932121277, 0.9997847676277161]"
365,137_4,natural,"[0.1984618902206421, 0.9199889898300171, 0.8608195781707764, 0.9196281433105469, 0.9295161962509155, 0.9144218564033508, 0.9435696601867676, 0.9202331900596619, 0.9531119465827942, 0.9578129053115845, 0.9487462043762207, 0.9467104077339172, 0.9661810994148254, 0.9695407748222351, 0.956467866897583, 0.9922120571136475, 0.9930714964866638, 0.994601309299469, 0.9949537515640259, 0.9954135417938232, 0.994404673576355, 0.9925228357315063, 0.9948775768280029, 0.9970666170120239, 0.9978495836257935, 0.9979883432388306, 0.9979063272476196, 0.9988048076629639, 0.9984436631202698, 0.997950553894043, 0.9987770318984985, 0.9987711906433105, 0.9989450573921204, 0.9991658926010132, 0.999312162399292, 0.9995436668395996, 0.9992086887359619, 0.9994033575057983, 0.999133825302124, 0.9995713233947754, 0.9994418621063232, 0.9995260238647461, 0.9995532035827637, 0.9995473623275757, 0.9992461800575256, 0.9989176988601685, 0.9995845556259155, 0.999591588973999, 0.9994176626205444, 0.999076247215271]","[0.05133539438247681, 0.3249315023422241, 0.3304065465927124, 0.47127389907836914, 0.5525879859924316, 0.6400816440582275, 0.6485684514045715, 0.6773003339767456, 0.7103193998336792, 0.7443885803222656, 0.7469146251678467, 0.7397159337997437, 0.7655772566795349, 0.761406660079956, 0.7699495553970337, 0.7985455989837646, 0.8135427236557007, 0.8256340026855469, 0.8267203569412231, 0.8273082971572876, 0.8381564617156982, 0.8472222089767456, 0.8629301190376282, 0.8776065707206726, 0.8861396908760071, 0.8943929672241211, 0.9025237560272217, 0.909238874912262, 0.9145193696022034, 0.9178928732872009, 0.9225851893424988, 0.9277093410491943, 0.9347651600837708, 0.9379515647888184, 0.9450054168701172, 0.9482091069221497, 0.953097939491272, 0.9593856334686279, 0.9640898704528809, 0.9694205522537231, 0.9732199311256409, 0.9779613614082336, 0.981934130191803, 0.9856103658676147, 0.9881471395492554, 0.9895545840263367, 0.9940515756607056, 0.9960843324661255, 0.9976688623428345, 0.999076247215271]"
364,137_0,natural,"[0.10779184103012085, 0.8220936059951782, 0.9557313919067383, 0.9686747789382935, 0.9634338617324829, 0.9579479098320007, 0.9508308172225952, 0.94272381067276, 0.9684640765190125, 0.9732310175895691, 0.9735201597213745, 0.9872573018074036, 0.9907279014587402, 0.9883995056152344, 0.9887527227401733, 0.9896446466445923, 0.9911034107208252, 0.9960030317306519, 0.9976046681404114, 0.9970332980155945, 0.997684121131897, 0.9973111152648926, 0.9970717430114746, 0.9921233057975769, 0.997892439365387, 0.9979575872421265, 0.9965664744377136, 0.9983755946159363, 0.9980033040046692, 0.9981821775436401, 0.9976089000701904, 0.9986899495124817, 0.9993447065353394, 0.9995114803314209, 0.999523401260376, 0.9994946122169495, 0.9996742010116577, 0.99936842918396, 0.9995819330215454, 0.9995023012161255, 0.9996069669723511, 0.9996263980865479, 0.9995372891426086, 0.9995170831680298, 0.999206006526947, 0.999282956123352, 0.9993244409561157, 0.9992144703865051, 0.9986799359321594, 0.9990472197532654]","[0.03674781322479248, 0.33627355098724365, 0.429110050201416, 0.47397083044052124, 0.5039227604866028, 0.5501152276992798, 0.5708521008491516, 0.6059001684188843, 0.6710044741630554, 0.7036275863647461, 0.7323372960090637, 0.7531383633613586, 0.7667604088783264, 0.7883154153823853, 0.8125910758972168, 0.8351924419403076, 0.8432573080062866, 0.8517758846282959, 0.8600178956985474, 0.866845428943634, 0.8750545382499695, 0.881385326385498, 0.8872073888778687, 0.8938784003257751, 0.8968486785888672, 0.9057743549346924, 0.9106325507164001, 0.9195115566253662, 0.923154354095459, 0.9273902773857117, 0.9286776781082153, 0.9364408850669861, 0.9417884945869446, 0.9455856084823608, 0.9494866728782654, 0.9525626301765442, 0.9559799432754517, 0.9590393304824829, 0.9636205434799194, 0.9652705788612366, 0.9667820930480957, 0.9701751470565796, 0.973492443561554, 0.9771643280982971, 0.9809628129005432, 0.9856469631195068, 0.9901060461997986, 0.9928050637245178, 0.9963277578353882, 0.9990472197532654]"
363,136_8,natural,"[0.15415102243423462, 0.9148495197296143, 0.832816481590271, 0.6221326589584351, 0.9521834850311279, 0.9243468046188354, 0.9029104709625244, 0.9625591039657593, 0.9625504612922668, 0.9857532978057861, 0.975826621055603, 0.9710628986358643, 0.9867532253265381, 0.9889335632324219, 0.9878538250923157, 0.9874052405357361, 0.9919264912605286, 0.9913557767868042, 0.9721299409866333, 0.9748548269271851, 0.9913411736488342, 0.9969632625579834, 0.9972381591796875, 0.9974977970123291, 0.9978593587875366, 0.9980422258377075, 0.9983847141265869, 0.9985105991363525, 0.9985814094543457, 0.9986664056777954, 0.9987563490867615, 0.9989606738090515, 0.9991071820259094, 0.9991775751113892, 0.9993073344230652, 0.9993924498558044, 0.9992973208427429, 0.999390721321106, 0.9993752241134644, 0.9996486902236938, 0.9996739029884338, 0.9996892213821411, 0.9997442960739136, 0.9996888637542725, 0.9996981620788574, 0.9996228218078613, 0.9995937943458557, 0.9995237588882446, 0.9996086955070496, 0.9995148777961731]","[0.1505115032196045, 0.31278491020202637, 0.3222951889038086, 0.4205555319786072, 0.47758328914642334, 0.4601454734802246, 0.5171654224395752, 0.6160691976547241, 0.5999953150749207, 0.5766175985336304, 0.5841596126556396, 0.6459754705429077, 0.6949425935745239, 0.717464804649353, 0.755893349647522, 0.7950766086578369, 0.8346791863441467, 0.8596964478492737, 0.8613504767417908, 0.8752482533454895, 0.8476987481117249, 0.8243139982223511, 0.8106015920639038, 0.8129521608352661, 0.8246839046478271, 0.8402014970779419, 0.8555774688720703, 0.8704186677932739, 0.8848029971122742, 0.8985913991928101, 0.911632776260376, 0.9240720272064209, 0.9353210926055908, 0.9454120397567749, 0.9531578421592712, 0.9602341055870056, 0.9660597443580627, 0.9708244204521179, 0.9753638505935669, 0.9793226718902588, 0.9820019006729126, 0.98424232006073, 0.9867753982543945, 0.9888395667076111, 0.9909750819206238, 0.9930871725082397, 0.9950307011604309, 0.9969192147254944, 0.9985688924789429, 0.9995148777961731]"
362,136_7,natural,"[0.12817609310150146, 0.8961347937583923, 0.9242441058158875, 0.7938857078552246, 0.8642238974571228, 0.9027866125106812, 0.9340150356292725, 0.9658228754997253, 0.9623326063156128, 0.9721190929412842, 0.9752905368804932, 0.9846909642219543, 0.9523411393165588, 0.9749841690063477, 0.9884847402572632, 0.9869606494903564, 0.9878934025764465, 0.9919271469116211, 0.9948153495788574, 0.9969648718833923, 0.9973052740097046, 0.9975082874298096, 0.9980078339576721, 0.997628927230835, 0.9971490502357483, 0.996873140335083, 0.9971492886543274, 0.9982132911682129, 0.999040424823761, 0.9993621110916138, 0.9995337128639221, 0.9995637536048889, 0.9994831681251526, 0.9995879530906677, 0.9996265769004822, 0.9996862411499023, 0.9996721744537354, 0.9996668100357056, 0.9996923804283142, 0.9996298551559448, 0.999618411064148, 0.999596357345581, 0.9995915293693542, 0.9995121955871582, 0.9996155500411987, 0.9995428323745728, 0.9996287822723389, 0.9994468688964844, 0.9993218779563904, 0.9993895888328552]","[0.007030844688415527, 0.3616623282432556, 0.39457041025161743, 0.4502430558204651, 0.4542776346206665, 0.5228895545005798, 0.5875571966171265, 0.6631619930267334, 0.7054312229156494, 0.741063117980957, 0.7629424929618835, 0.7828933596611023, 0.7790464162826538, 0.7923972606658936, 0.7862668037414551, 0.792229950428009, 0.794305682182312, 0.7986845970153809, 0.8212560415267944, 0.8382224440574646, 0.8498417139053345, 0.8585700988769531, 0.8635498881340027, 0.8679525852203369, 0.8722540736198425, 0.8813745379447937, 0.8934780359268188, 0.9060162305831909, 0.9162678718566895, 0.923477292060852, 0.9303423166275024, 0.9358041882514954, 0.9411255717277527, 0.9471073746681213, 0.9512953162193298, 0.9551548361778259, 0.9590685367584229, 0.9626508355140686, 0.9666275382041931, 0.9702062606811523, 0.9743257164955139, 0.977820634841919, 0.9813698530197144, 0.9850908517837524, 0.988695502281189, 0.991339921951294, 0.9940148591995239, 0.9957675933837891, 0.9978477954864502, 0.9993895888328552]"
