,id,naturalness,next,final
675,248_6,unnatural,"[0.31730198860168457, 0.6456316709518433, 0.6117432117462158, 0.6412673592567444, 0.8112340569496155, 0.8466853499412537, 0.8513917326927185, 0.912559449672699, 0.9063881635665894, 0.9167540669441223, 0.9361823797225952, 0.9846682548522949, 0.992467999458313, 0.986686646938324, 0.986581027507782, 0.9919309616088867]","[0.07374072074890137, 0.11688905954360962, 0.35069984197616577, 0.4801696538925171, 0.546822190284729, 0.6946883201599121, 0.6431499719619751, 0.7633944749832153, 0.8283995389938354, 0.8770363330841064, 0.908250093460083, 0.9560854434967041, 0.970017671585083, 0.9811433553695679, 0.9835104942321777, 0.9919309616088867]"
674,248_4,unnatural,"[0.26512402296066284, 0.8074226379394531, 0.7323380708694458, 0.6960369348526001, 0.7036517858505249, 0.7127488851547241, 0.9006180763244629, 0.9216153621673584, 0.9328557252883911, 0.9540497064590454, 0.9615495204925537, 0.9743806719779968, 0.9818472862243652, 0.9937258362770081, 0.9958788752555847, 0.997029185295105]","[0.1749027967453003, 0.1128118634223938, 0.2030181884765625, 0.4104413390159607, 0.5368984937667847, 0.5932645797729492, 0.7587122917175293, 0.8314312696456909, 0.8430655002593994, 0.8639752864837646, 0.8972257375717163, 0.9381707906723022, 0.9576970338821411, 0.9812213182449341, 0.9898324012756348, 0.997029185295105]"
673,248_3,unnatural,"[0.27847009897232056, 0.669958233833313, 0.711412787437439, 0.7212032675743103, 0.839684247970581, 0.7883008718490601, 0.9172635078430176, 0.890687108039856, 0.9115321636199951, 0.9455169439315796, 0.9716148972511292, 0.9778505563735962, 0.9872852563858032, 0.9905092716217041, 0.9942472577095032, 0.9975731372833252]","[0.15856635570526123, 0.20727431774139404, 0.33887791633605957, 0.3988240957260132, 0.43804943561553955, 0.4824528694152832, 0.6607314348220825, 0.7614668011665344, 0.8287447690963745, 0.8981998562812805, 0.940723717212677, 0.9615499973297119, 0.9743562936782837, 0.9790375232696533, 0.9884101152420044, 0.9975731372833252]"
672,247_8,unnatural,"[0.0765758752822876, 0.8027312159538269, 0.9380060434341431, 0.9384912848472595, 0.9729301333427429, 0.9677734375, 0.9570676684379578, 0.9811250567436218, 0.9904501438140869, 0.9926766157150269, 0.9965847134590149, 0.998066782951355, 0.9991602897644043, 0.9993851780891418, 0.9993833303451538, 0.9992795586585999]","[-0.007418513298034668, 0.658423900604248, 0.7715499997138977, 0.8074249029159546, 0.865848958492279, 0.8792058229446411, 0.9146352410316467, 0.9453257918357849, 0.9631369113922119, 0.9760474562644958, 0.9837083220481873, 0.989605188369751, 0.993392825126648, 0.9959504008293152, 0.9978218674659729, 0.9992795586585999]"
19,11_2,unnatural,"[0.1728581190109253, 0.6772646903991699, 0.8389198780059814, 0.8995355367660522, 0.9269932508468628, 0.9309316277503967, 0.9392569065093994, 0.9701891541481018, 0.9769073724746704, 0.9819519519805908, 0.9846998453140259, 0.9875456094741821, 0.9943820238113403, 0.9964522123336792, 0.9973326921463013, 0.9983513951301575]","[0.044410765171051025, 0.3232980966567993, 0.5672474503517151, 0.7457801103591919, 0.7378932237625122, 0.8007226586341858, 0.820634126663208, 0.8733198046684265, 0.9013484716415405, 0.9255508184432983, 0.9503287672996521, 0.9624264240264893, 0.977968692779541, 0.9848440885543823, 0.9931872487068176, 0.9983513951301575]"
3,2_5,unnatural,"[0.19167566299438477, 0.6598801016807556, 0.7299990057945251, 0.8350825309753418, 0.8715132474899292, 0.936731219291687, 0.9595074653625488, 0.9741406440734863, 0.9847428798675537, 0.9917426109313965, 0.992640495300293, 0.9967028498649597, 0.9972712993621826, 0.9980074763298035, 0.9986697435379028, 0.999006986618042]","[0.06529533863067627, 0.3431745767593384, 0.4915660619735718, 0.5640846490859985, 0.7281068563461304, 0.7673346996307373, 0.8497868776321411, 0.9047775864601135, 0.9251004457473755, 0.9485191702842712, 0.9657630324363708, 0.9783287048339844, 0.9848054051399231, 0.9918546676635742, 0.9963067770004272, 0.999006986618042]"
5,3_3,unnatural,"[0.2241661548614502, 0.5647045373916626, 0.8415693044662476, 0.8576200008392334, 0.8843236565589905, 0.820798397064209, 0.8203213810920715, 0.8687482476234436, 0.9071447253227234, 0.944397509098053, 0.9690729379653931, 0.9747110605239868, 0.9784386157989502, 0.9890839457511902, 0.994065523147583, 0.997580349445343]","[0.07509028911590576, 0.1901400089263916, 0.3698751926422119, 0.4539021849632263, 0.5224631428718567, 0.5550216436386108, 0.694468080997467, 0.7094034552574158, 0.7513831853866577, 0.8637744188308716, 0.9178609848022461, 0.9437292814254761, 0.9474299550056458, 0.9735417366027832, 0.9894718527793884, 0.997580349445343]"
668,246_1,unnatural,"[0.24037915468215942, 0.8036429286003113, 0.7044711112976074, 0.5714635252952576, 0.5938677787780762, 0.8479056358337402, 0.8956698179244995, 0.9205430150032043, 0.9598286151885986, 0.9799377918243408, 0.9907069206237793, 0.9934240579605103, 0.9941824674606323, 0.9959511756896973, 0.9974401593208313, 0.9966789484024048]","[0.028916656970977783, 0.12512993812561035, 0.1851942539215088, 0.3145188093185425, 0.4128434658050537, 0.5597918033599854, 0.7345515489578247, 0.8012615442276001, 0.8814670443534851, 0.9240755438804626, 0.9481415748596191, 0.9636331796646118, 0.9742544889450073, 0.9843063950538635, 0.9910412430763245, 0.9966789484024048]"
263,106_1,unnatural,"[0.16593599319458008, 0.6714409589767456, 0.8121503591537476, 0.8686726093292236, 0.8746118545532227, 0.9250015020370483, 0.9282363653182983, 0.9551973342895508, 0.9635888934135437, 0.986494243144989, 0.9865528345108032, 0.9889534711837769, 0.9941442608833313, 0.9939525723457336, 0.9955154657363892, 0.9957643747329712]","[0.050434112548828125, 0.4188382625579834, 0.5251338481903076, 0.560454249382019, 0.6152158379554749, 0.650455892086029, 0.7385063171386719, 0.8038241267204285, 0.8518152236938477, 0.8981878757476807, 0.91908860206604, 0.9397324919700623, 0.9594651460647583, 0.972907304763794, 0.985454261302948, 0.9957643747329712]"
264,106_3,unnatural,"[0.1756664514541626, 0.5844846963882446, 0.6958001255989075, 0.8422088623046875, 0.903491735458374, 0.9299795627593994, 0.9461205005645752, 0.9624620676040649, 0.9745422601699829, 0.980950117111206, 0.9834415316581726, 0.9906719326972961, 0.9920164346694946, 0.9928498268127441, 0.9953312873840332, 0.9955633282661438]","[0.04508161544799805, 0.2707567811012268, 0.3795161247253418, 0.59279465675354, 0.6580077409744263, 0.7200111150741577, 0.7542320489883423, 0.8050428628921509, 0.8430075645446777, 0.864142894744873, 0.8961815237998962, 0.9226043224334717, 0.9449653625488281, 0.9669785499572754, 0.9847803115844727, 0.9955633282661438]"
665,245_5,unnatural,"[0.22466212511062622, 0.6746097803115845, 0.7710749506950378, 0.8214184641838074, 0.8857097625732422, 0.8546713590621948, 0.9368588924407959, 0.9572449922561646, 0.9636411666870117, 0.9800224900245667, 0.9857594966888428, 0.9896762371063232, 0.9962442517280579, 0.9970000982284546, 0.9975253343582153, 0.9979534149169922]","[0.12001454830169678, 0.3398538827896118, 0.5445764064788818, 0.6411263942718506, 0.7465258240699768, 0.783251166343689, 0.8403502702713013, 0.875504732131958, 0.8934224843978882, 0.9387322068214417, 0.951630711555481, 0.9636303782463074, 0.9785285592079163, 0.9865989685058594, 0.9930602312088013, 0.9979534149169922]"
664,245_1,unnatural,"[0.21145761013031006, 0.7771097421646118, 0.7264308333396912, 0.824355959892273, 0.8905537128448486, 0.9465663433074951, 0.9382815361022949, 0.962646484375, 0.9749448299407959, 0.9844479560852051, 0.9826464653015137, 0.9859691858291626, 0.989643931388855, 0.995577335357666, 0.9972575306892395, 0.9966202974319458]","[0.09901493787765503, 0.3493225574493408, 0.5169229507446289, 0.6326272487640381, 0.7194806337356567, 0.7757171392440796, 0.7957776784896851, 0.8194506168365479, 0.8743969202041626, 0.9019181132316589, 0.909741222858429, 0.9402297735214233, 0.9674894213676453, 0.9822232723236084, 0.9908021092414856, 0.9966202974319458]"
4,2_8,unnatural,"[0.2712061405181885, 0.7184181213378906, 0.700249433517456, 0.5915667414665222, 0.6674919128417969, 0.7798382639884949, 0.8194282054901123, 0.8952734470367432, 0.9546205997467041, 0.9721558094024658, 0.9791252613067627, 0.9862304925918579, 0.9927889108657837, 0.9964569211006165, 0.9962875843048096, 0.995703399181366]","[0.04668337106704712, 0.09244716167449951, 0.2063313126564026, 0.28845226764678955, 0.4991467595100403, 0.6585222482681274, 0.7296825647354126, 0.8174296021461487, 0.883603036403656, 0.9112832546234131, 0.9394561648368835, 0.9570374488830566, 0.9729027152061462, 0.981275737285614, 0.988245964050293, 0.995703399181366]"
20,11_3,unnatural,"[0.2353372573852539, 0.6533252596855164, 0.7569870948791504, 0.6830859184265137, 0.7204626202583313, 0.8701167106628418, 0.9129782915115356, 0.9490915536880493, 0.9239674210548401, 0.9581566452980042, 0.9675007462501526, 0.9706690311431885, 0.984589695930481, 0.9933544993400574, 0.9963936805725098, 0.9961062669754028]","[0.06646239757537842, 0.1970452070236206, 0.3311167359352112, 0.4246973991394043, 0.5757293105125427, 0.6701152324676514, 0.7266217470169067, 0.7820929884910583, 0.8281707763671875, 0.8571277260780334, 0.8810716867446899, 0.9056304693222046, 0.9515504837036133, 0.9759509563446045, 0.9891852140426636, 0.9961062669754028]"
273,108_0,unnatural,"[0.2700762152671814, 0.7255666851997375, 0.5591020584106445, 0.7540735006332397, 0.8653124570846558, 0.9202949404716492, 0.9448479413986206, 0.9645944833755493, 0.9799684286117554, 0.9851438403129578, 0.9907748699188232, 0.9920000433921814, 0.9954485297203064, 0.9976019859313965, 0.9984441995620728, 0.9988185167312622]","[0.09607422351837158, 0.07534980773925781, 0.23758792877197266, 0.6035526990890503, 0.7478216290473938, 0.8281770348548889, 0.8808901309967041, 0.9241716861724854, 0.9472342133522034, 0.9632409811019897, 0.9667677879333496, 0.9749380350112915, 0.9850722551345825, 0.9922037720680237, 0.996143102645874, 0.9988185167312622]"
637,235_8,unnatural,"[0.14056295156478882, 0.7713172435760498, 0.7492778301239014, 0.8329978585243225, 0.9135375022888184, 0.9186308979988098, 0.8342081308364868, 0.9085086584091187, 0.9302736520767212, 0.9576469659805298, 0.963177502155304, 0.9482213854789734, 0.9702343940734863, 0.9761021137237549, 0.9862171411514282, 0.9920567274093628]","[0.004633128643035889, 0.36077213287353516, 0.3936336040496826, 0.46324533224105835, 0.4887133836746216, 0.5533905029296875, 0.6004253625869751, 0.7205549478530884, 0.7473323345184326, 0.7872947454452515, 0.8197615146636963, 0.8641934394836426, 0.9019727110862732, 0.9398860335350037, 0.971189022064209, 0.9920567274093628]"
279,110_5,unnatural,"[0.18194758892059326, 0.756827712059021, 0.8631991744041443, 0.8592907190322876, 0.8530173301696777, 0.8493029475212097, 0.9107884168624878, 0.9206125736236572, 0.9238401651382446, 0.9609326720237732, 0.9657202959060669, 0.9723206758499146, 0.9810761213302612, 0.9943276643753052, 0.9947425723075867, 0.9924328923225403]","[0.07015657424926758, 0.22173607349395752, 0.358543336391449, 0.4573926329612732, 0.535361647605896, 0.6146946549415588, 0.7737718820571899, 0.8169651031494141, 0.8525211811065674, 0.8959860801696777, 0.9142230153083801, 0.9233620762825012, 0.9542341232299805, 0.9744805097579956, 0.9813600778579712, 0.9924328923225403]"
281,112_0,unnatural,"[0.30793631076812744, 0.6644453406333923, 0.7021548748016357, 0.7745050191879272, 0.8026586174964905, 0.8253373503684998, 0.8557583093643188, 0.9096493721008301, 0.9234981536865234, 0.9510941505432129, 0.979275107383728, 0.9829862117767334, 0.9845098257064819, 0.9905394315719604, 0.9952983260154724, 0.9962456226348877]","[0.056195735931396484, 0.24012255668640137, 0.3809050917625427, 0.4306657910346985, 0.5601344108581543, 0.6501428484916687, 0.6667616367340088, 0.7551860213279724, 0.7806404829025269, 0.8657959699630737, 0.90839684009552, 0.9464356899261475, 0.9688900709152222, 0.9779085516929626, 0.9877884387969971, 0.9962456226348877]"
282,112_1,unnatural,"[0.2508624792098999, 0.7521775960922241, 0.7806149125099182, 0.7839487195014954, 0.8331332206726074, 0.7955406904220581, 0.826653003692627, 0.879751980304718, 0.9340993165969849, 0.9508426785469055, 0.9717069864273071, 0.9739035964012146, 0.9846194386482239, 0.9930157661437988, 0.9946146011352539, 0.9963800311088562]","[0.06237095594406128, 0.17399752140045166, 0.30812323093414307, 0.37449783086776733, 0.5803640484809875, 0.6143879294395447, 0.6985228061676025, 0.743837296962738, 0.79929518699646, 0.8657424449920654, 0.9121172428131104, 0.9378821849822998, 0.9666101932525635, 0.9799511432647705, 0.9868465065956116, 0.9963800311088562]"
614,224_8,unnatural,"[0.27887409925460815, 0.8091193437576294, 0.7028719186782837, 0.8664017915725708, 0.8912498354911804, 0.8751757740974426, 0.9018200635910034, 0.9368841052055359, 0.9577810764312744, 0.9354645609855652, 0.9703083038330078, 0.972294807434082, 0.9885762929916382, 0.9916852712631226, 0.9957113862037659, 0.9950071573257446]","[0.09182965755462646, 0.22000634670257568, 0.27421820163726807, 0.4694643020629883, 0.5589656829833984, 0.5986884832382202, 0.6433741450309753, 0.6827773451805115, 0.7462363243103027, 0.7792909145355225, 0.8566296100616455, 0.9070329666137695, 0.951081395149231, 0.9694926738739014, 0.9845536947250366, 0.9950071573257446]"
613,224_7,unnatural,"[0.292003870010376, 0.8389377593994141, 0.808469295501709, 0.8561235666275024, 0.8544851541519165, 0.8868018388748169, 0.9323098063468933, 0.9282833933830261, 0.9346609115600586, 0.9532926082611084, 0.9791406989097595, 0.9819614291191101, 0.9851191639900208, 0.9888337254524231, 0.9907850027084351, 0.9928112030029297]","[0.08733898401260376, 0.15262764692306519, 0.24596387147903442, 0.3022565245628357, 0.37376511096954346, 0.5089605450630188, 0.5978282690048218, 0.6434733867645264, 0.7140589356422424, 0.7791035175323486, 0.8089420199394226, 0.849219560623169, 0.9007266759872437, 0.9415308237075806, 0.971397340297699, 0.9928112030029297]"
612,224_6,unnatural,"[0.3107893466949463, 0.7826932072639465, 0.7414715886116028, 0.8326885104179382, 0.8361879587173462, 0.8946746587753296, 0.9407755732536316, 0.9525275230407715, 0.9586663246154785, 0.9721478223800659, 0.9727135300636292, 0.9773460626602173, 0.9811992645263672, 0.9898852705955505, 0.9923449158668518, 0.9941879510879517]","[0.12521392107009888, 0.17468875646591187, 0.2537389397621155, 0.394000768661499, 0.4479970932006836, 0.5651487112045288, 0.6780868768692017, 0.7232464551925659, 0.7623421549797058, 0.8166996240615845, 0.8511457443237305, 0.8870053291320801, 0.9214268922805786, 0.9538846015930176, 0.9774901866912842, 0.9941879510879517]"
619,227_8,unnatural,"[0.3058609962463379, 0.7201857566833496, 0.7233234643936157, 0.7819377183914185, 0.8929769992828369, 0.9275068640708923, 0.9360918998718262, 0.9597533345222473, 0.9746640920639038, 0.9895216226577759, 0.9949824810028076, 0.9942198395729065, 0.9964876174926758, 0.995978832244873, 0.9967001080513, 0.9953081011772156]","[0.048122525215148926, 0.13644659519195557, 0.3228530287742615, 0.5344973206520081, 0.6940068006515503, 0.7608215808868408, 0.8149846196174622, 0.8628838658332825, 0.9020572900772095, 0.9273035526275635, 0.9468250274658203, 0.9599927663803101, 0.9720463752746582, 0.9789657592773438, 0.9873720407485962, 0.9953081011772156]"
611,224_5,unnatural,"[0.2958522439002991, 0.8347082734107971, 0.7236905097961426, 0.8491296768188477, 0.7816112041473389, 0.8747009038925171, 0.9221802949905396, 0.8982704877853394, 0.9516890048980713, 0.977994441986084, 0.9874527454376221, 0.9895535707473755, 0.9906485676765442, 0.9955074787139893, 0.9951918125152588, 0.995624840259552]","[0.0921664834022522, 0.18037313222885132, 0.2894313335418701, 0.32886385917663574, 0.4282010793685913, 0.5922566056251526, 0.6702020764350891, 0.7291096448898315, 0.8159065246582031, 0.8568628430366516, 0.8885551691055298, 0.9175845980644226, 0.9468710422515869, 0.9705997705459595, 0.9842678904533386, 0.995624840259552]"
609,224_1,unnatural,"[0.3272879123687744, 0.673442006111145, 0.8937588334083557, 0.7936666011810303, 0.8100254535675049, 0.8814771175384521, 0.9377071857452393, 0.950410008430481, 0.9318661093711853, 0.9594745635986328, 0.9799312353134155, 0.9869341850280762, 0.986854076385498, 0.9884449243545532, 0.993665337562561, 0.9960080981254578]","[0.11834371089935303, 0.11671948432922363, 0.2031092643737793, 0.2652827501296997, 0.4187361001968384, 0.5870277285575867, 0.6465012431144714, 0.7214550971984863, 0.7666490077972412, 0.8231765031814575, 0.8816657066345215, 0.9116693735122681, 0.9354456663131714, 0.9619466066360474, 0.983270525932312, 0.9960080981254578]"
543,202_8,unnatural,"[0.3006167411804199, 0.6028202176094055, 0.748511791229248, 0.779259979724884, 0.7504874467849731, 0.8477116823196411, 0.9136313199996948, 0.9341189861297607, 0.9425910711288452, 0.9585940837860107, 0.98577481508255, 0.9933476448059082, 0.994777500629425, 0.9960663914680481, 0.997925877571106, 0.998126745223999]","[0.06967377662658691, 0.2424309253692627, 0.31995105743408203, 0.488064169883728, 0.4760662317276001, 0.6198543310165405, 0.7343830466270447, 0.814561128616333, 0.8409663438796997, 0.8919112682342529, 0.9395042657852173, 0.9639619588851929, 0.9734987020492554, 0.9868600368499756, 0.9946097135543823, 0.998126745223999]"
283,112_3,unnatural,"[0.3246641159057617, 0.7158389091491699, 0.7368549108505249, 0.7800754904747009, 0.8443611264228821, 0.8297736644744873, 0.899033784866333, 0.9325847029685974, 0.9411410689353943, 0.9683042764663696, 0.9816796183586121, 0.9832772016525269, 0.9899935722351074, 0.9960510730743408, 0.9968963265419006, 0.9964592456817627]","[0.05066061019897461, 0.10858529806137085, 0.2729766368865967, 0.41610562801361084, 0.5825445652008057, 0.5966829061508179, 0.7667700052261353, 0.8123654127120972, 0.8738858699798584, 0.919283390045166, 0.9355840682983398, 0.9448087215423584, 0.9654638767242432, 0.9797164797782898, 0.9891166687011719, 0.9964592456817627]"
37,17_0,unnatural,"[0.28448009490966797, 0.7003253698348999, 0.7545775175094604, 0.4716760516166687, 0.5007909536361694, 0.8873949646949768, 0.9143421053886414, 0.8996201157569885, 0.8950337171554565, 0.9662325382232666, 0.9805361032485962, 0.9786449670791626, 0.9919705390930176, 0.9946180582046509, 0.9975883960723877, 0.9976866245269775]","[0.035324037075042725, 0.1268836259841919, 0.3136681318283081, 0.3955758810043335, 0.3640017509460449, 0.7183877229690552, 0.7848135232925415, 0.842839241027832, 0.8340702056884766, 0.9028891324996948, 0.9393755197525024, 0.9543454647064209, 0.9770155549049377, 0.987205982208252, 0.9942615032196045, 0.9976866245269775]"
247,99_1,unnatural,"[0.281083345413208, 0.7467998266220093, 0.6622077226638794, 0.7721783518791199, 0.8574042320251465, 0.9108629822731018, 0.9149969816207886, 0.9357444047927856, 0.906477689743042, 0.8949508666992188, 0.9454618096351624, 0.9591203927993774, 0.9358178377151489, 0.9532272815704346, 0.9911389350891113, 0.9928678274154663]","[0.09377044439315796, 0.3016045093536377, 0.370500385761261, 0.506560742855072, 0.5994018912315369, 0.6947147846221924, 0.7246159315109253, 0.7927777171134949, 0.7995353937149048, 0.8474080562591553, 0.8868759870529175, 0.8976778984069824, 0.9101969599723816, 0.9314782619476318, 0.9803979992866516, 0.9928678274154663]"
43,19_2,unnatural,"[0.2608499526977539, 0.7114344835281372, 0.6285465955734253, 0.8226444721221924, 0.8589485287666321, 0.8562875986099243, 0.9112448692321777, 0.9303997755050659, 0.9437536001205444, 0.9633675813674927, 0.973503589630127, 0.9834997653961182, 0.9892749786376953, 0.9936574101448059, 0.9950048923492432, 0.9951619505882263]","[0.07636260986328125, 0.1999577283859253, 0.42085933685302734, 0.5734867453575134, 0.5925670862197876, 0.6957765817642212, 0.686773419380188, 0.7410334348678589, 0.773463249206543, 0.8361732959747314, 0.8861109018325806, 0.919043242931366, 0.9460945725440979, 0.9683449268341064, 0.9838366508483887, 0.9951619505882263]"
610,224_4,unnatural,"[0.2766139507293701, 0.725929856300354, 0.8586362600326538, 0.8614901304244995, 0.735180139541626, 0.8865378499031067, 0.8760131597518921, 0.9173102378845215, 0.9515817761421204, 0.9688715934753418, 0.9805076718330383, 0.9766241312026978, 0.9771431684494019, 0.9857044816017151, 0.9917138814926147, 0.99391770362854]","[0.10497856140136719, 0.1811814308166504, 0.2484116554260254, 0.33451032638549805, 0.369966983795166, 0.5265929698944092, 0.5900897979736328, 0.6358835101127625, 0.7328301072120667, 0.7957813739776611, 0.8332396149635315, 0.8664993047714233, 0.9019955396652222, 0.9448134899139404, 0.9768678545951843, 0.99391770362854]"
45,19_8,unnatural,"[0.20876449346542358, 0.44937562942504883, 0.8400272130966187, 0.882567822933197, 0.9377683401107788, 0.9316603541374207, 0.9444451928138733, 0.9547482132911682, 0.9633554220199585, 0.9831286668777466, 0.9898309111595154, 0.9935609698295593, 0.9968641996383667, 0.9977120757102966, 0.9978025555610657, 0.9968818426132202]","[0.12301361560821533, 0.19785934686660767, 0.5801792740821838, 0.6802182197570801, 0.7736927270889282, 0.7844506502151489, 0.8232919573783875, 0.8702949285507202, 0.8720872402191162, 0.898539662361145, 0.9333947896957397, 0.9582170844078064, 0.974559485912323, 0.9842921495437622, 0.9913042187690735, 0.9968818426132202]"
31,15_4,unnatural,"[0.1679885983467102, 0.7075830698013306, 0.8140775561332703, 0.7989383935928345, 0.8892762660980225, 0.9267668128013611, 0.9310184717178345, 0.9548388719558716, 0.9788697957992554, 0.9874476194381714, 0.9884059429168701, 0.984578013420105, 0.9958804845809937, 0.9915467500686646, 0.9966144561767578, 0.9959461092948914]","[0.019105911254882812, 0.3546586036682129, 0.5415976047515869, 0.5346634984016418, 0.7308984994888306, 0.7736803293228149, 0.8141427636146545, 0.8707312941551208, 0.901707649230957, 0.9192018508911133, 0.9331914186477661, 0.9561975002288818, 0.9705092906951904, 0.9790233969688416, 0.9887022972106934, 0.9959461092948914]"
622,228_8,unnatural,"[0.17524075508117676, 0.7531938552856445, 0.7426497936248779, 0.847687840461731, 0.8861019611358643, 0.8964363932609558, 0.8988649845123291, 0.9360229969024658, 0.9389141798019409, 0.9558066725730896, 0.9722515344619751, 0.9799495339393616, 0.9918308854103088, 0.9947705864906311, 0.9956048727035522, 0.9972552061080933]","[0.055542826652526855, 0.30944252014160156, 0.44274210929870605, 0.5792797803878784, 0.6330535411834717, 0.6446914672851562, 0.6713268756866455, 0.7602266073226929, 0.8115848898887634, 0.8750324845314026, 0.9113879203796387, 0.933612585067749, 0.9644545316696167, 0.9756059646606445, 0.9889779090881348, 0.9972552061080933]"
22,12_3,unnatural,"[0.2462977170944214, 0.6546099185943604, 0.7236228585243225, 0.6965298652648926, 0.8342908024787903, 0.8502416014671326, 0.9320141077041626, 0.9544271230697632, 0.912101149559021, 0.9432271122932434, 0.968185305595398, 0.9832969307899475, 0.9919419288635254, 0.9937315583229065, 0.995011568069458, 0.9952324032783508]","[0.04086756706237793, 0.1402515172958374, 0.27254247665405273, 0.34884709119796753, 0.5432292222976685, 0.618610143661499, 0.7787425518035889, 0.8123919367790222, 0.8565752506256104, 0.8333355188369751, 0.9034019112586975, 0.9289534687995911, 0.9496303796768188, 0.9679721593856812, 0.9840337038040161, 0.9952324032783508]"
23,12_5,unnatural,"[0.23718196153640747, 0.699202835559845, 0.7392900586128235, 0.8332919478416443, 0.8490126132965088, 0.8573330044746399, 0.9436982870101929, 0.9717258810997009, 0.9879895448684692, 0.98380446434021, 0.9893786311149597, 0.994277834892273, 0.9934847354888916, 0.9950605630874634, 0.9961890578269958, 0.9971367716789246]","[0.01954174041748047, 0.2744401693344116, 0.4878730773925781, 0.602423369884491, 0.6498941779136658, 0.6985607743263245, 0.8474856615066528, 0.8851566314697266, 0.9018028974533081, 0.9195717573165894, 0.946549654006958, 0.9624859094619751, 0.9736642241477966, 0.9820316433906555, 0.991692066192627, 0.9971367716789246]"
274,108_8,unnatural,"[0.29808270931243896, 0.7824356555938721, 0.5493240356445312, 0.6875196695327759, 0.8251610994338989, 0.8825125694274902, 0.9589259624481201, 0.9491558074951172, 0.9616713523864746, 0.9775862693786621, 0.9808993935585022, 0.9876091480255127, 0.9878880977630615, 0.989441454410553, 0.9962775111198425, 0.9931361675262451]","[0.09907877445220947, 0.03418248891830444, 0.11508619785308838, 0.4798399806022644, 0.642292320728302, 0.7240064144134521, 0.8186866044998169, 0.8492908477783203, 0.8928330540657043, 0.9220516085624695, 0.9437926411628723, 0.9614060521125793, 0.976881742477417, 0.9822721481323242, 0.9856066107749939, 0.9931361675262451]"
633,233_1,unnatural,"[0.2842017412185669, 0.8263757228851318, 0.8163793087005615, 0.7484642267227173, 0.7702847719192505, 0.9062522649765015, 0.9057341814041138, 0.9331396818161011, 0.9549468159675598, 0.9494339227676392, 0.9532796144485474, 0.9752897024154663, 0.9826594591140747, 0.9895157814025879, 0.9945984482765198, 0.9954013824462891]","[0.11173892021179199, 0.1659454107284546, 0.24513256549835205, 0.40091127157211304, 0.4590482711791992, 0.62986159324646, 0.6466894149780273, 0.749189019203186, 0.8102248907089233, 0.871131956577301, 0.9092590808868408, 0.9329457879066467, 0.9567385911941528, 0.9746485948562622, 0.9873019456863403, 0.9954013824462891]"
275,109_1,unnatural,"[0.19116532802581787, 0.4953780174255371, 0.7300174832344055, 0.716509997844696, 0.7828599214553833, 0.8871264457702637, 0.9268404245376587, 0.9624507427215576, 0.9792022705078125, 0.9846261143684387, 0.9814842343330383, 0.9885619878768921, 0.9959030151367188, 0.9974713325500488, 0.998356819152832, 0.9983587861061096]","[0.0816030502319336, 0.12843501567840576, 0.369181752204895, 0.4275475740432739, 0.6743881702423096, 0.8680235147476196, 0.8643319606781006, 0.9075630903244019, 0.9374504089355469, 0.9597640037536621, 0.9662152528762817, 0.9702858328819275, 0.984065592288971, 0.9899322986602783, 0.9951537847518921, 0.9983587861061096]"
631,232_3,unnatural,"[0.17003023624420166, 0.7332890629768372, 0.7600157260894775, 0.7515884041786194, 0.8554626703262329, 0.8927547931671143, 0.9197226762771606, 0.9180303812026978, 0.9580087661743164, 0.9557084441184998, 0.9678777456283569, 0.9790681004524231, 0.9839919209480286, 0.9922014474868774, 0.9959671497344971, 0.9962798357009888]","[0.0800778865814209, 0.2672719955444336, 0.37822043895721436, 0.43130719661712646, 0.5355855226516724, 0.6056902408599854, 0.7095068693161011, 0.8003663420677185, 0.8473951816558838, 0.886091947555542, 0.9194480776786804, 0.9468563795089722, 0.9623972177505493, 0.9810396432876587, 0.9902116656303406, 0.9962798357009888]"
621,228_3,unnatural,"[0.21593260765075684, 0.7968131899833679, 0.7120499610900879, 0.7981675863265991, 0.7642859220504761, 0.7762076258659363, 0.9107953310012817, 0.960079550743103, 0.9664382934570312, 0.96216881275177, 0.9874866008758545, 0.9921674132347107, 0.9943540096282959, 0.9958784580230713, 0.9957478046417236, 0.995538055896759]","[0.05295073986053467, 0.15320193767547607, 0.24811005592346191, 0.512204110622406, 0.6310551762580872, 0.5403801202774048, 0.7293564081192017, 0.7951966524124146, 0.8215228915214539, 0.8474433422088623, 0.9086053371429443, 0.9371339082717896, 0.9538674354553223, 0.9709017872810364, 0.9845787286758423, 0.995538055896759]"
630,232_2,unnatural,"[0.19159364700317383, 0.7887454032897949, 0.7790760397911072, 0.6698172092437744, 0.747173547744751, 0.8560314178466797, 0.921249270439148, 0.9390729665756226, 0.9590209722518921, 0.9631547331809998, 0.9671736359596252, 0.9798099994659424, 0.9861441850662231, 0.9905155897140503, 0.9902602434158325, 0.9948821067810059]","[0.0995866060256958, 0.18567389249801636, 0.33799082040786743, 0.4045282006263733, 0.5431959629058838, 0.6341586709022522, 0.7386735081672668, 0.7694873809814453, 0.8109661936759949, 0.8239814043045044, 0.8763798475265503, 0.9164938926696777, 0.950402021408081, 0.9630892276763916, 0.9787570238113403, 0.9948821067810059]"
