,id,naturalness,next,final
5,3_3,unnatural,"[0.1362660527229309, 0.7595325708389282, 0.8476117849349976, 0.6682751178741455, 0.8241103887557983, 0.8755519986152649, 0.954283595085144, 0.9664259552955627, 0.9844503402709961, 0.9958174824714661]","[0.07543140649795532, 0.34107357263565063, 0.4927232265472412, 0.5534790754318237, 0.6798096895217896, 0.7952991127967834, 0.9174700379371643, 0.9408416152000427, 0.9781562089920044, 0.9958174824714661]"
668,246_1,unnatural,"[0.23692947626113892, 0.5814703702926636, 0.6715173721313477, 0.7976012825965881, 0.8672853708267212, 0.9573318958282471, 0.9851691722869873, 0.9872538447380066, 0.9940136671066284, 0.9915664196014404]","[0.0308988094329834, 0.16524213552474976, 0.3569920063018799, 0.551889181137085, 0.7513270974159241, 0.8960575461387634, 0.9421412348747253, 0.9651278257369995, 0.9828884601593018, 0.9915664196014404]"
263,106_1,unnatural,"[0.09997886419296265, 0.7842433452606201, 0.8117823600769043, 0.8600401878356934, 0.9084842801094055, 0.9616296291351318, 0.9744298458099365, 0.9862532615661621, 0.9895258545875549, 0.9870175123214722]","[0.05465799570083618, 0.5309209823608398, 0.5735762119293213, 0.6423228979110718, 0.7631373405456543, 0.8558853268623352, 0.9068955779075623, 0.9417816400527954, 0.9664965867996216, 0.9870175123214722]"
264,106_3,unnatural,"[0.1264277696609497, 0.6306357383728027, 0.8461766242980957, 0.9133903980255127, 0.9385066032409668, 0.9596861004829407, 0.9734694957733154, 0.9812427759170532, 0.9871105551719666, 0.9888527393341064]","[0.04886871576309204, 0.3548036813735962, 0.6179924011230469, 0.7139320969581604, 0.7851369380950928, 0.8389471769332886, 0.8873140811920166, 0.9260740280151367, 0.9633766412734985, 0.9888527393341064]"
665,245_5,unnatural,"[0.15478122234344482, 0.717853844165802, 0.7965221405029297, 0.8559557199478149, 0.9445479512214661, 0.94813072681427, 0.982301652431488, 0.9904961585998535, 0.9941675066947937, 0.9946248531341553]","[0.12214910984039307, 0.500961422920227, 0.6820698976516724, 0.7797948122024536, 0.8504073619842529, 0.906427800655365, 0.9474648833274841, 0.9698842167854309, 0.9850428104400635, 0.9946248531341553]"
664,245_1,unnatural,"[0.19667327404022217, 0.7111308574676514, 0.821839451789856, 0.9229410886764526, 0.9390994310379028, 0.9696637392044067, 0.9673889875411987, 0.9780983924865723, 0.993117094039917, 0.9926722049713135]","[0.10287785530090332, 0.5086345672607422, 0.6653507947921753, 0.769129753112793, 0.8088253736495972, 0.8708471059799194, 0.9030326008796692, 0.9540808796882629, 0.9804438352584839, 0.9926722049713135]"
4,2_8,unnatural,"[0.21952223777770996, 0.51701819896698, 0.5916387438774109, 0.7801542282104492, 0.8771663904190063, 0.954541802406311, 0.9741091728210449, 0.9864934682846069, 0.9921795129776001, 0.9898232221603394]","[0.04640704393386841, 0.14341342449188232, 0.44491034746170044, 0.6544936299324036, 0.7994145750999451, 0.8902623653411865, 0.9293677806854248, 0.9598908424377441, 0.9765844345092773, 0.9898232221603394]"
20,11_3,unnatural,"[0.15078425407409668, 0.625637412071228, 0.7100720405578613, 0.8018297553062439, 0.9182671308517456, 0.9119972586631775, 0.9526370763778687, 0.9610720276832581, 0.9887961745262146, 0.9877070784568787]","[0.07083553075790405, 0.31793516874313354, 0.4945910573005676, 0.6627308130264282, 0.7473059892654419, 0.8307008743286133, 0.86738121509552, 0.9278624057769775, 0.9691837430000305, 0.9877070784568787]"
273,108_0,unnatural,"[0.277565062046051, 0.51078200340271, 0.701904296875, 0.8964742422103882, 0.944258451461792, 0.9702745079994202, 0.9803575277328491, 0.9895359873771667, 0.9958863258361816, 0.9974782466888428]","[0.09847605228424072, 0.1458355188369751, 0.5652843713760376, 0.8282073736190796, 0.9104775190353394, 0.9503384828567505, 0.9651421308517456, 0.9803742170333862, 0.992512583732605, 0.9974782466888428]"
637,235_8,unnatural,"[0.1017448902130127, 0.6362243294715881, 0.8636688590049744, 0.8548328876495361, 0.8852933645248413, 0.9099031686782837, 0.9184085130691528, 0.9486041069030762, 0.9693194627761841, 0.9839867353439331]","[0.010312318801879883, 0.34468477964401245, 0.484183132648468, 0.5440553426742554, 0.6628634929656982, 0.7486540675163269, 0.8085963726043701, 0.8810370564460754, 0.9410660862922668, 0.9839867353439331]"
279,110_5,unnatural,"[0.1278812289237976, 0.737912654876709, 0.7752140760421753, 0.7765400409698486, 0.9017168283462524, 0.9243770837783813, 0.9514193534851074, 0.9622122049331665, 0.9896642565727234, 0.9837526082992554]","[0.07303041219711304, 0.30514299869537354, 0.4728587865829468, 0.6040982007980347, 0.8052494525909424, 0.8709807395935059, 0.9078062772750854, 0.9321908950805664, 0.9639508724212646, 0.9837526082992554]"
281,112_0,unnatural,"[0.2314777374267578, 0.643025279045105, 0.7157144546508789, 0.8178656101226807, 0.8811694383621216, 0.8740088939666748, 0.9611495733261108, 0.9697511792182922, 0.9875447750091553, 0.9915473461151123]","[0.06109136343002319, 0.3247939348220825, 0.4719175100326538, 0.6422892808914185, 0.764168381690979, 0.7828191518783569, 0.9038069248199463, 0.9571053981781006, 0.974845290184021, 0.9915473461151123]"
282,112_1,unnatural,"[0.17610257863998413, 0.6532702445983887, 0.7013464570045471, 0.709445059299469, 0.793940544128418, 0.9153733253479004, 0.9511039853096008, 0.970297634601593, 0.987842321395874, 0.9904675483703613]","[0.06655287742614746, 0.2642287611961365, 0.3747600317001343, 0.6128268241882324, 0.6828413009643555, 0.8176684379577637, 0.9032367467880249, 0.9486938714981079, 0.9734060764312744, 0.9904675483703613]"
614,224_8,unnatural,"[0.27365976572036743, 0.6240943670272827, 0.8101210594177246, 0.8940248489379883, 0.9073344469070435, 0.921917736530304, 0.9454606771469116, 0.9763153791427612, 0.9879366159439087, 0.9864461421966553]","[0.09472382068634033, 0.22880709171295166, 0.49646490812301636, 0.5920134782791138, 0.6536540985107422, 0.7434068918228149, 0.8458067178726196, 0.9290050268173218, 0.9630266427993774, 0.9864461421966553]"
613,224_7,unnatural,"[0.3197615146636963, 0.6572433710098267, 0.7615545988082886, 0.8414116501808167, 0.8898614048957825, 0.9142025709152222, 0.9575545191764832, 0.965160608291626, 0.9767600297927856, 0.9826658964157104]","[0.09354090690612793, 0.18137705326080322, 0.30563127994537354, 0.4962228536605835, 0.607403039932251, 0.7279166579246521, 0.7895539999008179, 0.8615515232086182, 0.9355310797691345, 0.9826658964157104]"
612,224_6,unnatural,"[0.32368648052215576, 0.5591263175010681, 0.7441489100456238, 0.8493951559066772, 0.9098888635635376, 0.93569016456604, 0.9504282474517822, 0.9665558934211731, 0.9805791974067688, 0.9860289692878723]","[0.1326724886894226, 0.19218087196350098, 0.4211822748184204, 0.5603311061859131, 0.6977713704109192, 0.7702659368515015, 0.8431040048599243, 0.8989078998565674, 0.9517145156860352, 0.9860289692878723]"
619,227_8,unnatural,"[0.274389386177063, 0.5829206705093384, 0.7818741798400879, 0.8983937501907349, 0.9194193482398987, 0.974591076374054, 0.9890645742416382, 0.9921903610229492, 0.9916977882385254, 0.9883357286453247]","[0.050601303577423096, 0.2426123023033142, 0.5886873006820679, 0.7540292143821716, 0.8291279077529907, 0.9068072438240051, 0.937170147895813, 0.9565235376358032, 0.9708883166313171, 0.9883357286453247]"
611,224_5,unnatural,"[0.25360947847366333, 0.6642639636993408, 0.6700394153594971, 0.8144547939300537, 0.849629282951355, 0.9415292739868164, 0.9736724495887756, 0.9796638488769531, 0.9889328479766846, 0.9900257587432861]","[0.09290003776550293, 0.26846128702163696, 0.352314293384552, 0.5869997143745422, 0.6904270052909851, 0.8233710527420044, 0.8766556978225708, 0.9255508780479431, 0.966061532497406, 0.9900257587432861]"
609,224_1,unnatural,"[0.32072705030441284, 0.6807687282562256, 0.646498441696167, 0.8454689979553223, 0.8952637910842896, 0.9317634105682373, 0.9655751585960388, 0.9741736650466919, 0.9827834367752075, 0.990437388420105]","[0.12694644927978516, 0.15701907873153687, 0.2995023727416992, 0.5832796692848206, 0.6799378395080566, 0.7831705808639526, 0.8719527721405029, 0.9197187423706055, 0.9615720510482788, 0.990437388420105]"
543,202_8,unnatural,"[0.15645408630371094, 0.6141453385353088, 0.6953003406524658, 0.8199583888053894, 0.8991494178771973, 0.912030816078186, 0.975174605846405, 0.9883807301521301, 0.9938064217567444, 0.993369460105896]","[0.07445424795150757, 0.34011828899383545, 0.4789896607398987, 0.6131329536437988, 0.790599524974823, 0.8507343530654907, 0.9324328899383545, 0.9635311365127563, 0.9845528602600098, 0.993369460105896]"
283,112_3,unnatural,"[0.29486167430877686, 0.5489153861999512, 0.7523983120918274, 0.7594923973083496, 0.8961560726165771, 0.9410788416862488, 0.9730181097984314, 0.9774183630943298, 0.9910299777984619, 0.9913116693496704]","[0.051429808139801025, 0.18109077215194702, 0.47490453720092773, 0.5883127450942993, 0.7908445596694946, 0.889677882194519, 0.9274338483810425, 0.9515250325202942, 0.9735345840454102, 0.9913116693496704]"
37,17_0,unnatural,"[0.25970005989074707, 0.61383455991745, 0.7447243928909302, 0.8408862352371216, 0.9050660133361816, 0.9412225484848022, 0.9689234495162964, 0.9845762252807617, 0.9927220344543457, 0.994178295135498]","[0.0359952449798584, 0.22704815864562988, 0.5095111727714539, 0.7158620953559875, 0.8321213126182556, 0.8822746276855469, 0.9333114624023438, 0.9621729254722595, 0.9850881099700928, 0.994178295135498]"
247,99_1,unnatural,"[0.2465451955795288, 0.49009978771209717, 0.7491710782051086, 0.8714523315429688, 0.9044829607009888, 0.8629448413848877, 0.9102832078933716, 0.9296151399612427, 0.9506332874298096, 0.9885116815567017]","[0.0957062840461731, 0.27806776762008667, 0.5146679878234863, 0.6910143494606018, 0.7902480363845825, 0.8049542903900146, 0.8823787569999695, 0.8922811150550842, 0.9437256455421448, 0.9885116815567017]"
43,19_2,unnatural,"[0.18230730295181274, 0.45608681440353394, 0.8074966669082642, 0.8348422050476074, 0.9079998135566711, 0.9244360327720642, 0.9588441252708435, 0.9754100441932678, 0.9877306222915649, 0.9872493743896484]","[0.08043146133422852, 0.2972787618637085, 0.5912128686904907, 0.6870058178901672, 0.7266817092895508, 0.7809220552444458, 0.8765641450881958, 0.9246358275413513, 0.9623222351074219, 0.9872493743896484]"
610,224_4,unnatural,"[0.2637869119644165, 0.7571065425872803, 0.7035487294197083, 0.7497895956039429, 0.7713680267333984, 0.9289053678512573, 0.9635282754898071, 0.9627083539962769, 0.9771205186843872, 0.9849939942359924]","[0.11421728134155273, 0.22457736730575562, 0.3300853371620178, 0.5216060876846313, 0.5498909950256348, 0.73419189453125, 0.8179012537002563, 0.8769667744636536, 0.9424279928207397, 0.9849939942359924]"
45,19_8,unnatural,"[0.15916883945465088, 0.721505343914032, 0.8547160625457764, 0.9092900156974792, 0.9203492403030396, 0.9475182294845581, 0.9776553511619568, 0.991691529750824, 0.9948714971542358, 0.9919900894165039]","[0.12315058708190918, 0.4992891550064087, 0.7400467395782471, 0.7793620228767395, 0.8568118810653687, 0.8722648620605469, 0.926681399345398, 0.962069571018219, 0.979581356048584, 0.9919900894165039]"
31,15_4,unnatural,"[0.13122808933258057, 0.7608840465545654, 0.7642695903778076, 0.8895550966262817, 0.9371463060379028, 0.9738422632217407, 0.9668401479721069, 0.988414466381073, 0.9919048547744751, 0.9890222549438477]","[0.017940282821655273, 0.5193289518356323, 0.5743230581283569, 0.7629359364509583, 0.8549495935440063, 0.8968730568885803, 0.922986626625061, 0.955913782119751, 0.9761773347854614, 0.9890222549438477]"
622,228_8,unnatural,"[0.15843194723129272, 0.6793515682220459, 0.8350461721420288, 0.8608959317207336, 0.9037072062492371, 0.904477596282959, 0.9608717560768127, 0.9845820665359497, 0.9883917570114136, 0.992766261100769]","[0.05740654468536377, 0.41705751419067383, 0.6077077388763428, 0.6371248960494995, 0.7307170629501343, 0.8313111066818237, 0.8998395204544067, 0.9491447806358337, 0.9713308811187744, 0.992766261100769]"
22,12_3,unnatural,"[0.24850815534591675, 0.5967968702316284, 0.7184948921203613, 0.8055943250656128, 0.9235066175460815, 0.9360824823379517, 0.9571272730827332, 0.9809877872467041, 0.9866771697998047, 0.9893082976341248]","[0.0434107780456543, 0.21683776378631592, 0.4387669563293457, 0.6154643297195435, 0.7957941293716431, 0.8384873270988464, 0.8946657180786133, 0.9342671632766724, 0.9633630514144897, 0.9893082976341248]"
23,12_5,unnatural,"[0.14666390419006348, 0.5750308036804199, 0.7697751522064209, 0.8049184083938599, 0.956318199634552, 0.9707267880439758, 0.9831596612930298, 0.9881073832511902, 0.9906870126724243, 0.9924113154411316]","[0.022319793701171875, 0.442065954208374, 0.5958353877067566, 0.6953293085098267, 0.8726903796195984, 0.899137556552887, 0.9415696263313293, 0.9647899866104126, 0.9804670810699463, 0.9924113154411316]"
274,108_8,unnatural,"[0.2772090435028076, 0.3582616448402405, 0.7594410181045532, 0.8466448783874512, 0.9122469425201416, 0.9615424275398254, 0.9699819087982178, 0.9864236116409302, 0.9882366061210632, 0.9888710975646973]","[0.10006201267242432, 0.08898025751113892, 0.6218960285186768, 0.7226389050483704, 0.8369261026382446, 0.9056717157363892, 0.9397698640823364, 0.9692994952201843, 0.9785853028297424, 0.9888710975646973]"
633,233_1,unnatural,"[0.2537897229194641, 0.6087274551391602, 0.6888992190361023, 0.8561016321182251, 0.8859705924987793, 0.9137991070747375, 0.947723388671875, 0.9738587141036987, 0.9877268671989441, 0.9893693923950195]","[0.12097585201263428, 0.23390716314315796, 0.45399558544158936, 0.6219594478607178, 0.7029958367347717, 0.8119207620620728, 0.901862621307373, 0.9437698125839233, 0.9738013744354248, 0.9893693923950195]"
275,109_1,unnatural,"[0.14383625984191895, 0.5289925336837769, 0.6155493259429932, 0.8871124982833862, 0.944579005241394, 0.9729689359664917, 0.9842288494110107, 0.9918973445892334, 0.9958809018135071, 0.9956288933753967]","[0.08417737483978271, 0.28461623191833496, 0.5027912259101868, 0.8678256273269653, 0.8847076892852783, 0.9410607218742371, 0.9652669429779053, 0.9798301458358765, 0.9894050359725952, 0.9956288933753967]"
631,232_3,unnatural,"[0.1211860179901123, 0.6483073234558105, 0.7680854797363281, 0.8147581815719604, 0.8800652027130127, 0.9247612953186035, 0.9542843103408813, 0.9714645743370056, 0.9918264746665955, 0.9897655248641968]","[0.08631420135498047, 0.3394571542739868, 0.4746707081794739, 0.5957933068275452, 0.7666865587234497, 0.8548728227615356, 0.9115585088729858, 0.9525289535522461, 0.9776597023010254, 0.9897655248641968]"
621,228_3,unnatural,"[0.16645264625549316, 0.5219542384147644, 0.6259722709655762, 0.7416343688964844, 0.9390987157821655, 0.9434990882873535, 0.9771782159805298, 0.9866724014282227, 0.9897251129150391, 0.9893125891685486]","[0.05721241235733032, 0.16413986682891846, 0.5568596720695496, 0.5343849658966064, 0.7891395688056946, 0.8311388492584229, 0.8988382816314697, 0.9398249983787537, 0.9668594598770142, 0.9893125891685486]"
630,232_2,unnatural,"[0.1601884365081787, 0.6795034408569336, 0.6237576007843018, 0.8408651351928711, 0.8937292695045471, 0.9399234056472778, 0.9517257213592529, 0.9728038311004639, 0.9787024259567261, 0.9903522729873657]","[0.10191720724105835, 0.28704071044921875, 0.43349432945251465, 0.6304957866668701, 0.756696343421936, 0.8118059039115906, 0.874932050704956, 0.9327324628829956, 0.9613053798675537, 0.9903522729873657]"
628,231_2,unnatural,"[0.14964675903320312, 0.49713587760925293, 0.7421541810035706, 0.8552474975585938, 0.8927441239356995, 0.9032658934593201, 0.9480193853378296, 0.9766130447387695, 0.9841979742050171, 0.9929198622703552]","[0.015982985496520996, 0.2509758472442627, 0.5409221649169922, 0.6666931509971619, 0.7967784404754639, 0.847497284412384, 0.8877241015434265, 0.9411394596099854, 0.971579909324646, 0.9929198622703552]"
250,101_1,unnatural,"[0.2840840220451355, 0.4774189591407776, 0.7066519260406494, 0.8442443609237671, 0.9019229412078857, 0.9634093642234802, 0.9826439619064331, 0.9927006363868713, 0.9954421520233154, 0.9962469339370728]","[0.07364434003829956, 0.1847236156463623, 0.5512014627456665, 0.7619260549545288, 0.8466472625732422, 0.9208580255508423, 0.9583355188369751, 0.9791902303695679, 0.9904931783676147, 0.9962469339370728]"
28,14_1,unnatural,"[0.13866549730300903, 0.5557156801223755, 0.8113497495651245, 0.9201383590698242, 0.9485281705856323, 0.95371013879776, 0.9742386341094971, 0.9869140386581421, 0.9936199188232422, 0.9940020442008972]","[0.05229872465133667, 0.2508964538574219, 0.5954979658126831, 0.7868579626083374, 0.8288787603378296, 0.8699380159378052, 0.9191058874130249, 0.9638465642929077, 0.9831709861755371, 0.9940020442008972]"
625,230_1,unnatural,"[0.17025554180145264, 0.7168600559234619, 0.8578693866729736, 0.7179391384124756, 0.7770142555236816, 0.9717273116111755, 0.9878696203231812, 0.9923303127288818, 0.9954849481582642, 0.9948613047599792]","[0.10405784845352173, 0.41086113452911377, 0.616646409034729, 0.6802106499671936, 0.7147235870361328, 0.9232977032661438, 0.9526021480560303, 0.9730526804924011, 0.9861084818840027, 0.9948613047599792]"
29,14_5,unnatural,"[0.19698703289031982, 0.5152777433395386, 0.8075600862503052, 0.8007218837738037, 0.9132949113845825, 0.9516146183013916, 0.9652012586593628, 0.9784138202667236, 0.9911926984786987, 0.9930405616760254]","[0.081118643283844, 0.3142366409301758, 0.669649600982666, 0.6377045512199402, 0.7852957248687744, 0.8495584726333618, 0.9030991196632385, 0.9502922296524048, 0.977965235710144, 0.9930405616760254]"
249,100_6,unnatural,"[0.07758152484893799, 0.8229418992996216, 0.8197740316390991, 0.8025035858154297, 0.9220592975616455, 0.975203275680542, 0.9767597913742065, 0.9897975325584412, 0.9897251129150391, 0.9914243221282959]","[-0.0015755891799926758, 0.46047353744506836, 0.5612233877182007, 0.6964942216873169, 0.8103504180908203, 0.888608455657959, 0.9061384201049805, 0.941716730594635, 0.9698910117149353, 0.9914243221282959]"
276,109_8,unnatural,"[0.29701948165893555, 0.4499456286430359, 0.6880421042442322, 0.742245078086853, 0.8329470157623291, 0.9224971532821655, 0.9538654088973999, 0.9825385808944702, 0.990190863609314, 0.9900280833244324]","[0.10348594188690186, 0.19034647941589355, 0.44616711139678955, 0.6538556218147278, 0.806745171546936, 0.854433536529541, 0.9012113213539124, 0.9527585506439209, 0.9761531949043274, 0.9900280833244324]"
542,202_7,unnatural,"[0.14298707246780396, 0.5434271097183228, 0.6997708082199097, 0.8653433918952942, 0.9175122976303101, 0.9125897884368896, 0.9581462144851685, 0.9722136855125427, 0.988371729850769, 0.9878380298614502]","[0.08820819854736328, 0.3697829246520996, 0.5412886142730713, 0.7000025510787964, 0.7332330942153931, 0.8043792247772217, 0.8648943305015564, 0.9238438010215759, 0.9675416946411133, 0.9878380298614502]"
228,94_7,unnatural,"[0.12889426946640015, 0.6990258097648621, 0.7665883302688599, 0.8486366271972656, 0.8943711519241333, 0.9419215321540833, 0.9579516053199768, 0.9666304588317871, 0.9773160815238953, 0.9829895496368408]","[0.022037982940673828, 0.3852190375328064, 0.4768061637878418, 0.6444804668426514, 0.7239483594894409, 0.8375680446624756, 0.8621708154678345, 0.9044443368911743, 0.9504977464675903, 0.9829895496368408]"
540,202_2,unnatural,"[0.10897529125213623, 0.5355013608932495, 0.7900902032852173, 0.8870471715927124, 0.940718948841095, 0.9570350646972656, 0.9886658787727356, 0.9944407939910889, 0.9959872364997864, 0.9957115650177002]","[0.10473811626434326, 0.32880961894989014, 0.6270630359649658, 0.7524192333221436, 0.8747137784957886, 0.9207291007041931, 0.9603860378265381, 0.9779423475265503, 0.987541139125824, 0.9957115650177002]"
420,156_2,unnatural,"[0.25764089822769165, 0.6451306343078613, 0.831865668296814, 0.8504157066345215, 0.9112495183944702, 0.9389723539352417, 0.9576665163040161, 0.9861372113227844, 0.9888098239898682, 0.9891422986984253]","[0.15174049139022827, 0.3223203420639038, 0.5640010833740234, 0.6219267249107361, 0.7463357448577881, 0.8314080238342285, 0.8892932534217834, 0.9388759732246399, 0.9660331010818481, 0.9891422986984253]"
421,156_4,unnatural,"[0.268606960773468, 0.6811105012893677, 0.7680883407592773, 0.8225094079971313, 0.870641827583313, 0.9151885509490967, 0.9464312791824341, 0.9467853307723999, 0.9830316305160522, 0.9757571816444397]","[0.21064507961273193, 0.22794568538665771, 0.4500720500946045, 0.5574430823326111, 0.6494190096855164, 0.7524685859680176, 0.7901651859283447, 0.8483452200889587, 0.9349427819252014, 0.9757571816444397]"
422,156_5,unnatural,"[0.300171434879303, 0.6732703447341919, 0.8319641947746277, 0.8597116470336914, 0.9098351001739502, 0.930051326751709, 0.9505600929260254, 0.9619538187980652, 0.9845874309539795, 0.9877346754074097]","[0.1739385724067688, 0.38527190685272217, 0.5943875908851624, 0.6654148101806641, 0.6919621229171753, 0.7586346864700317, 0.8361083269119263, 0.9003393650054932, 0.9599644541740417, 0.9877346754074097]"
423,156_6,unnatural,"[0.3012005090713501, 0.6759415864944458, 0.7669177055358887, 0.8934263586997986, 0.9012280106544495, 0.9090583324432373, 0.9509661197662354, 0.9654883742332458, 0.9864673614501953, 0.9884775876998901]","[0.18487125635147095, 0.3361309766769409, 0.4753488302230835, 0.5818171501159668, 0.6680378913879395, 0.7678931951522827, 0.8632881045341492, 0.9265515208244324, 0.9715627431869507, 0.9884775876998901]"
424,156_7,unnatural,"[0.2795047163963318, 0.682953417301178, 0.8593534231185913, 0.8893045783042908, 0.9211470484733582, 0.9302724599838257, 0.9578758478164673, 0.9658275246620178, 0.9804304838180542, 0.9886442422866821]","[0.11441630125045776, 0.3512551188468933, 0.5377640724182129, 0.6273956298828125, 0.7298436164855957, 0.8260616064071655, 0.8770415782928467, 0.912938117980957, 0.9550822377204895, 0.9886442422866821]"
145,61_0,unnatural,"[0.11239087581634521, 0.6812541484832764, 0.7183794379234314, 0.8899663686752319, 0.9314548969268799, 0.9619314670562744, 0.9799691438674927, 0.9834388494491577, 0.986328125, 0.9873546361923218]","[0.006341516971588135, 0.3082503080368042, 0.46547216176986694, 0.707783043384552, 0.7617725729942322, 0.8359128832817078, 0.8814064860343933, 0.9211049675941467, 0.9597251415252686, 0.9873546361923218]"
345,132_0,unnatural,"[0.14533531665802002, 0.6444141864776611, 0.8222815990447998, 0.8898018002510071, 0.9266136884689331, 0.9382983446121216, 0.9517268538475037, 0.9822028875350952, 0.9890312552452087, 0.9865173101425171]","[0.01341104507446289, 0.45412713289260864, 0.6294399499893188, 0.6900572776794434, 0.7563217878341675, 0.8304278254508972, 0.899909496307373, 0.9541140794754028, 0.9738320112228394, 0.9865173101425171]"
427,158_1,unnatural,"[0.1707625389099121, 0.5315779447555542, 0.7290835380554199, 0.8322606086730957, 0.936773419380188, 0.9510056972503662, 0.964789628982544, 0.9801976680755615, 0.9864687919616699, 0.9872174263000488]","[0.03988385200500488, 0.19295191764831543, 0.5180228352546692, 0.6836708188056946, 0.7858761548995972, 0.8144457340240479, 0.8750660419464111, 0.9310895204544067, 0.9636780619621277, 0.9872174263000488]"
428,158_4,unnatural,"[0.2282092571258545, 0.7028858661651611, 0.762177586555481, 0.6495161652565002, 0.7579166293144226, 0.7573776245117188, 0.8866912722587585, 0.9499905109405518, 0.9687929749488831, 0.974185585975647]","[0.06995916366577148, 0.18377172946929932, 0.2960761785507202, 0.3791530132293701, 0.4814109802246094, 0.5631587505340576, 0.7207569479942322, 0.845625638961792, 0.918864369392395, 0.974185585975647]"
200,85_7,unnatural,"[0.24424099922180176, 0.5717333555221558, 0.5682119131088257, 0.7799961566925049, 0.8818619251251221, 0.933265209197998, 0.9659301042556763, 0.9811573624610901, 0.9856343865394592, 0.9905371069908142]","[0.10613805055618286, 0.20587360858917236, 0.44139087200164795, 0.6968470811843872, 0.7491868734359741, 0.8493921160697937, 0.9026758670806885, 0.9465867280960083, 0.9685142636299133, 0.9905371069908142]"
430,159_2,unnatural,"[0.2900315523147583, 0.6298367977142334, 0.8607248663902283, 0.9061928987503052, 0.943199098110199, 0.9492546319961548, 0.9642059206962585, 0.9785667657852173, 0.993309497833252, 0.992936372756958]","[0.14172685146331787, 0.36686456203460693, 0.607272744178772, 0.6586230397224426, 0.7578462958335876, 0.8154545426368713, 0.8779454231262207, 0.9476492404937744, 0.9820356369018555, 0.992936372756958]"
141,60_8,unnatural,"[0.16472184658050537, 0.6114981174468994, 0.7005583047866821, 0.7753928303718567, 0.9167587161064148, 0.8931926488876343, 0.9622836112976074, 0.985943615436554, 0.9891588091850281, 0.9923473596572876]","[0.01949441432952881, 0.26333725452423096, 0.5859641432762146, 0.5418550968170166, 0.7429935336112976, 0.7630391120910645, 0.8922643661499023, 0.94428950548172, 0.9756494164466858, 0.9923473596572876]"
140,60_7,unnatural,"[0.13963675498962402, 0.7128129005432129, 0.8246743083000183, 0.918289065361023, 0.9565077424049377, 0.9659968614578247, 0.9721807241439819, 0.9923731684684753, 0.9944323301315308, 0.9933182001113892]","[0.013184428215026855, 0.5251302719116211, 0.6813805103302002, 0.7936106324195862, 0.8671795725822449, 0.9058206081390381, 0.9219756722450256, 0.9650040864944458, 0.9809842109680176, 0.9933182001113892]"
139,60_5,unnatural,"[0.20790183544158936, 0.6844979524612427, 0.8494622707366943, 0.9082901477813721, 0.8971006870269775, 0.9592357277870178, 0.9800757169723511, 0.9740720987319946, 0.9847937822341919, 0.9889379739761353]","[0.10623311996459961, 0.4419037103652954, 0.5726147890090942, 0.6911743879318237, 0.7228145599365234, 0.8487182855606079, 0.8994969725608826, 0.9348717331886292, 0.9657309055328369, 0.9889379739761353]"
419,156_0,unnatural,"[0.24528467655181885, 0.6799479722976685, 0.8112576007843018, 0.7849799394607544, 0.8911711573600769, 0.9490534067153931, 0.9739484786987305, 0.9841321110725403, 0.9842692613601685, 0.988134503364563]","[0.21836864948272705, 0.3179561495780945, 0.5685893893241882, 0.6438685059547424, 0.7644723653793335, 0.8214904069900513, 0.8844292163848877, 0.9273689985275269, 0.9619995951652527, 0.988134503364563]"
435,161_2,unnatural,"[0.11958658695220947, 0.6001332998275757, 0.7300914525985718, 0.8657113313674927, 0.9223659038543701, 0.9693500995635986, 0.980821430683136, 0.9860676527023315, 0.9921073913574219, 0.9954721927642822]","[0.10788285732269287, 0.3833123445510864, 0.6101585626602173, 0.8043015599250793, 0.8492020964622498, 0.9242563247680664, 0.9347953796386719, 0.9639807343482971, 0.983278751373291, 0.9954721927642822]"
437,161_8,unnatural,"[0.08391463756561279, 0.6439368724822998, 0.8120650053024292, 0.8421469926834106, 0.9175965189933777, 0.9539492130279541, 0.9804213047027588, 0.9912322163581848, 0.994880199432373, 0.9945452213287354]","[0.05587470531463623, 0.45317691564559937, 0.6483056545257568, 0.7432534694671631, 0.8598741292953491, 0.9102379083633423, 0.9493787884712219, 0.9649295806884766, 0.9830538630485535, 0.9945452213287354]"
138,60_4,unnatural,"[0.21274125576019287, 0.6128542423248291, 0.7405179738998413, 0.8343902230262756, 0.8948894143104553, 0.9509362578392029, 0.9822917580604553, 0.9851950407028198, 0.9928539991378784, 0.9923384189605713]","[0.00978773832321167, 0.3547189235687256, 0.48673248291015625, 0.687571108341217, 0.8488948345184326, 0.8535130620002747, 0.9225995540618896, 0.9478881359100342, 0.9768004417419434, 0.9923384189605713]"
137,59_7,unnatural,"[0.1127164363861084, 0.6361092925071716, 0.7290066480636597, 0.8609026670455933, 0.8905686140060425, 0.8634912967681885, 0.9617934823036194, 0.9796875715255737, 0.9896615147590637, 0.9942157864570618]","[0.07336235046386719, 0.36715686321258545, 0.527604877948761, 0.672058641910553, 0.7528387308120728, 0.8210163116455078, 0.9173753261566162, 0.9593443870544434, 0.9789174795150757, 0.9942157864570618]"
